stop_id,stop_name,lat,lon,mode
11160,v.le liguria,45.44376140413705,9.17522527929227,rapid_bus
11162,via montegani v.le da cermenate,45.43816118429785,9.17830462038544,tram
11163,via meda via spaventa,45.44013323290261,9.178618321448363,tram
11164,via meda via spaventa,45.44133115950043,9.178645518576117,tram
11165,v.le tibaldi via meda,45.44329644742155,9.179039055056634,tram
11166,v.le tibaldi via meda,45.44350858564241,9.178646534294725,rapid_bus
11167,v.le tibaldi via meda,45.443612752697206,9.178226499453514,rapid_bus
11168,v.le tibaldi via meda,45.443787100020984,9.178978268749535,tram
11169,l.go mahler,45.44579839270643,9.179261140195567,tram
11171,via montevideo,45.456255379487835,9.165810809670749,tram
11172,via montevideo,45.456281860823545,9.166170593775409,tram
11173,via valenza alzaia nav. grande,45.450850748798544,9.1685540894815,tram
11174,via valenza alzaia nav. grande,45.45068173039207,9.168099013984955,tram
11175,v.le coni zugna via solari,45.45702777264718,9.169007178084527,tram
11176,v.le coni zugna via solari,45.45705919719919,9.168505274256171,tram
11177,p.ta genova m2,45.452415006679125,9.169855193776186,tram
11178,p.ta genova m2,45.45277018297433,9.170100843185132,tram
11179,p.ta genova m2,45.45341837612089,9.170021258564606,tram
11181,p.ta genova m2,45.45355823411787,9.1697848904969,tram
11182,p.ta genova m2,45.45329365286895,9.1704904287946,tram
11184,v.le coni zugna via solari,45.45747038482218,9.168979848441568,tram
11187,p.le cantore,45.45531001837954,9.172079622389516,tram
11190,via vigevano via corsico,45.453062033046535,9.173441141264954,tram
11191,via vigevano via corsico,45.45300703091922,9.17289170555046,tram
11192,p.le cantore,45.4549974788167,9.172740570069172,tram
11193,c.so colombo p.le cantore,45.45492721873755,9.172249516826437,tram
11198,via vigevano v.le gorizia,45.45278505406227,9.175811896345914,tram
11199,via vigevano v.le gorizia,45.452750771579645,9.176249178815285,tram
11203,coni zugna m4,45.459416250190664,9.166030851838457,tram
11204,coni zugna m4,45.459613201629054,9.165508867271797,tram
11210,p.le baracca,45.46619801460055,9.165118758803455,tram
11212,v.le coni zugna via solari,45.45721215736016,9.169227469015638,tram
11216,s. maria delle grazie (cenacolo vinciano),45.46566415396233,9.17010436405913,tram
11217,s. maria delle grazie (cenacolo vinciano),45.465736612920345,9.169800778496574,tram
11230,l.go d'ancona,45.465809571367394,9.175143140955116,tram
11231,l.go d'ancona,45.466146775018416,9.17536164378772,tram
11233,l.go d'ancona,45.46658019134942,9.17500343039071,tram
11241,c.so magenta via nirone,45.46580781017129,9.178011436558664,tram
11242,conciliazione m1,45.46736287049656,9.165307164565158,tram
11245,conciliazione m1,45.46787195459962,9.16529153363377,tram
11246,via ariosto,45.46927082484032,9.165836097405096,tram
11249,via ariosto,45.46995361139653,9.165919162747391,tram
11251,l.go quinto alpini,45.47212238723958,9.167045400442529,tram
11252,l.go quinto alpini,45.472603165441136,9.1675761390801,tram
11253,l.go quinto alpini,45.472563614463105,9.16692356624594,tram
11254,l.go quinto alpini,45.47209441853359,9.16770576414246,tram
11255,via venti settembre,45.469857816471446,9.17064944698852,tram
11256,via venti settembre,45.470183129496085,9.170009409460985,tram
11258,via pagano via canova,45.474188246890954,9.170014813561432,tram
11259,via pagano via canova,45.473612077660206,9.169326509128386,tram
11261,arco della pace,45.477046713995016,9.170698110797138,tram
11262,arco della pace,45.47630907908898,9.17151874060575,tram
11263,p.za virgilio,45.468297821477705,9.172530012209029,tram
11264,p.za virgilio,45.4684734392965,9.172464986260689,tram
11266,via monti p.za virgilio,45.46754449144249,9.17368380604883,tram
11269,cadorna m1 m2,45.46803057963247,9.17595425323818,tram
11270,cadorna m1 m2,45.46795044154165,9.17625390492007,tram
11279,c.so sempione via procaccini,45.48021139290065,9.16605453488117,tram
11281,c.so sempione via procaccini,45.48032951430216,9.165749336333668,tram
11282,c.so sempione via villasanta,45.479196548170435,9.16735864628568,tram
11283,c.so sempione via villasanta,45.47935033067698,9.166951561055807,tram
11284,c.so sempione via procaccini,45.48098485239347,9.166374199037762,tram
11287,c.so sempione via canova,45.47787186499716,9.168973934673096,tram
11289,p.za gramsci,45.48173444573206,9.167737503802172,tram
11290,p.za gramsci,45.48203105968846,9.168023079752295,tram
11291,c.so sempione via canova,45.47834145029435,9.168495603424534,tram
11296,via procaccini via lomazzo,45.48333298161439,9.170203808755131,tram
11297,via procaccini via lomazzo,45.48372327358008,9.17104310514032,tram
11316,p.za diocleziano,45.48761561141722,9.165318759439728,tram
11317,p.za diocleziano,45.48835080843085,9.165364760447916,tram
11320,via cenisio via induno,45.48752122372004,9.168322494567676,tram
11321,via cenisio via induno,45.48762067620993,9.168914738086537,tram
11322,cenisio m5,45.4874032914933,9.173055239299146,tram
11323,cenisio m5,45.48750244738888,9.172977150159154,tram
11325,lancetti,45.49519196896583,9.176027524368694,tram
11326,lancetti,45.49525652165382,9.17567167390501,tram
11327,lancetti,45.4954593203315,9.176906110828057,rapid_bus
11329,bausan,45.501579206197185,9.166297125053218,tram
11331,p.le lugano,45.49797316961939,9.16708646922262,rapid_bus
11332,p.le lugano,45.49814601165733,9.16697789313856,rapid_bus
11333,via imbriani via scalvini,45.49919562429124,9.16924486226842,tram
11334,via imbriani via scalvini,45.498978083778894,9.169260505256904,tram
11335,bausan,45.501795829706296,9.165883365680168,tram
11338,p.le nigra,45.49639225870631,9.17130506220633,tram
11339,p.le nigra,45.49695967048561,9.170739128015192,tram
11341,p.le nigra,45.49652594013452,9.171864103401422,rapid_bus
11342,p.le nigra,45.4966369883743,9.171507907102663,rapid_bus
11345,v.le jenner,45.4968780810908,9.177045469360024,rapid_bus
11346,v.le jenner,45.49695045207877,9.176810518263244,rapid_bus
11361,p.le nigra,45.49582292414841,9.171938721764116,rapid_bus
11419,l.go mahler,45.44610864437738,9.17944274121777,tram
11441,c.so s. gottardo via lagrange,45.44866450074452,9.179724170257462,tram
11442,c.so s. gottardo via lagrange,45.44900666933712,9.179642133371788,tram
11443,p.za ventiquattro maggio,45.451872721308206,9.18013877931562,tram
11444,p.za ventiquattro maggio,45.45232347201405,9.179045475425603,tram
11451,v.le col di lana,45.45199723242266,9.183913410990664,tram
11452,v.le col di lana,45.45213829072638,9.1834685684038,tram
11458,p.ta lodovica,45.4510617844616,9.18628741826278,tram
11459,p.ta lodovica,45.451566506749906,9.186592624788425,tram
11460,p.ta lodovica,45.45178052085888,9.187113043220675,tram
11461,p.ta lodovica,45.451590541729274,9.187488897083306,tram
11462,c.so italia via lusardi,45.45407322428999,9.186945759190134,tram
11463,c.so italia via lusardi,45.45363489253454,9.187016852601635,tram
11464,s.sofia m4,45.45591143126358,9.187459206538568,tram
11465,s.sofia m4,45.45668843821394,9.187397789759515,tram
11469,via bocconi,45.45094292098397,9.190077843848924,tram
11471,via bocconi,45.45098267141849,9.190601635406,tram
11483,via meravigli,45.465710377431165,9.1810446058365,tram
11485,via meravigli,45.46569129331792,9.181727301721423,tram
11491,via orefici p.za cordusio,45.46456896535264,9.187226862890077,tram
11492,cordusio m1,45.46548198087506,9.185848317612493,tram
11493,cordusio m1,45.465669593851146,9.186818325837448,tram
11494,cordusio m1,45.46585180590114,9.185470997657143,tram
11497,cordusio m1,45.46620776326088,9.186134369498408,tram
11498,c.so italia (missori m3),45.459311507231526,9.187849709487605,tram
11499,c.so italia (missori m3),45.4601811302992,9.1882455531077,tram
11500,duomo m1 m3,45.46296868848586,9.188402243406154,tram
11503,duomo m1 m3,45.463254458666434,9.188562750320973,tram
11505,duomo m1 m3,45.46391231041966,9.187986542717788,tram
11509,via grossi,45.46557791415665,9.187838159399533,tram
11510,missori m3,45.46020281179637,9.188842210392927,tram
11511,missori m3,45.460495630207866,9.188571157325168,tram
11512,duomo m1 m3,45.463212035597245,9.189723404831264,tram
11514,missori m3,45.46092791205976,9.189938109637188,tram
11515,missori m3,45.460757289224176,9.190403498650744,tram
11519,sforza - policlinico m4,45.45771810164928,9.19309373346517,tram
11520,sforza - policlinico m4,45.458207553886794,9.192461464513851,tram
11521,foro buonaparte via ricasoli,45.467634018953824,9.179824306213852,tram
11522,foro buonaparte via ricasoli,45.46758103888399,9.179170140678158,tram
11532,arena,45.47537190479378,9.181389854529076,tram
