stop_id,stop_name,lat,lon
11320,via cenisio via induno,45.48752122372004,9.168322494567676
11321,via cenisio via induno,45.48762067620993,9.168914738086537
11322,cenisio m5,45.4874032914933,9.173055239299146
11323,cenisio m5,45.48750244738888,9.172977150159154
11325,lancetti,45.49519196896583,9.176027524368694
11326,lancetti,45.49525652165382,9.17567167390501
11329,bausan,45.501579206197185,9.166297125053218
11333,via imbriani via scalvini,45.49919562429124,9.16924486226842
11334,via imbriani via scalvini,45.498978083778894,9.169260505256904
11335,bausan,45.501795829706296,9.165883365680168
11338,p.le nigra,45.49639225870631,9.17130506220633
11339,p.le nigra,45.49695967048561,9.170739128015192
11419,l.go mahler,45.44610864437738,9.17944274121777
11441,c.so s. gottardo via lagrange,45.44866450074452,9.179724170257462
11442,c.so s. gottardo via lagrange,45.44900666933712,9.179642133371788
11443,p.za ventiquattro maggio,45.451872721308206,9.18013877931562
11444,p.za ventiquattro maggio,45.45232347201405,9.179045475425603
11445,p.za ventiquattro maggio,45.45322276501512,9.180210210884097
11448,p.za s. eustorgio,45.4537534786024,9.18043090961458
11451,v.le col di lana,45.45199723242266,9.183913410990664
11452,v.le col di lana,45.45213829072638,9.1834685684038
11458,p.ta lodovica,45.4510617844616,9.18628741826278
11459,p.ta lodovica,45.451566506749906,9.186592624788425
11460,p.ta lodovica,45.45178052085888,9.187113043220675
11461,p.ta lodovica,45.451590541729274,9.187488897083306
11462,c.so italia via lusardi,45.45407322428999,9.186945759190134
11463,c.so italia via lusardi,45.45363489253454,9.187016852601635
11464,s.sofia m4,45.45591143126358,9.187459206538568
11465,s.sofia m4,45.45668843821394,9.187397789759515
11469,via bocconi,45.45094292098397,9.190077843848924
11471,via bocconi,45.45098267141849,9.190601635406
11477,carrobbio,45.45972261090837,9.17972334326515
11480,carrobbio,45.459495059251104,9.181114282683682
11481,carrobbio,45.459904330633336,9.1812882608259
11482,carrobbio,45.46007845349362,9.180908468835083
11483,via meravigli,45.465710377431165,9.1810446058365
11484,via torino via s. maria valle,45.46078783616583,9.183232058843444
11485,via meravigli,45.46569129331792,9.181727301721423
11486,via torino via s. maria valle,45.46068177075323,9.183157274826115
11490,duomo m1 m3,45.464325959885464,9.18700965522402
11491,via orefici p.za cordusio,45.46456896535264,9.187226862890077
11492,cordusio m1,45.46548198087506,9.185848317612493
11493,cordusio m1,45.465669593851146,9.186818325837448
11494,cordusio m1,45.46585180590114,9.185470997657143
11497,cordusio m1,45.46620776326088,9.186134369498408
11498,c.so italia (missori m3),45.459311507231526,9.187849709487605
11499,c.so italia (missori m3),45.4601811302992,9.1882455531077
11500,duomo m1 m3,45.46296868848586,9.188402243406154
11502,duomo m1 m3,45.46330550936112,9.187622770081814
11503,duomo m1 m3,45.463254458666434,9.188562750320973
11504,duomo m1 m3,45.46347591120653,9.187999075706486
11505,duomo m1 m3,45.46391231041966,9.187986542717788
